id,laptop_ID,Company,Product,TypeName,Inches,OpSys,Price_euros,Peso_kg,RAM_GB,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Modelo_Serie_CPU,Velocidad_CPU_GHz,Cores_CPU,CPU_Intel,CPU_AMD,GPU_AMD,GPU_Intel,GPU_Nvidia,GPU_tipo_serie,Num_Pixeles,Screen_IPS,Screen_HD,Screen_Touchscreen,Screen_4K,Screen_Retina,Screen_QuadHD+
784,1120,Dell,Latitude E5270,Ultrabook,12.5,Windows 7,1413.1,1.5,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
1121,160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Windows 10,1315.0,1.1,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
422,21,Asus,Vivobook E200HA,Netbook,11.6,Windows 10,191.9,0.98,2,0,0,32,0,Atom x5-Z8350,1.44,1,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
1042,435,HP,Omen 17-w207nv,Gaming,17.3,Windows 10,1999.0,3.35,12,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
842,812,Dell,XPS 15,Notebook,15.6,Windows 10,1749.0,2.06,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,8294400,0,1,1,1,0,0
1260,829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,Windows 10,489.9,2.1,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
460,809,HP,ZBook 17,Workstation,15.6,Windows 10,2064.9,3.14,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,Quadro M2200,2073600,0,1,0,0,0,0
985,100,Asus,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,Notebook,15.6,Windows 10,577.0,2.0,6,256,0,0,0,Core i3,2.4,1,1,0,0,0,1,GeForce 920M,2073600,0,1,0,0,0,0
614,1196,MSI,GS60 Ghost,Gaming,15.6,Windows 10,2153.37,1.91,16,128,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 970M,2073600,0,1,0,0,0,0
176,630,Fujitsu,LifeBook A557,Notebook,15.6,Windows 10,799.0,2.2,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
167,107,Microsoft,Surface Laptop,Ultrabook,13.5,Windows 10 S,1340.0,1.252,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,3393024,0,0,1,0,0,0
78,575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Windows 10,344.0,2.2,4,0,500,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,1,0,HD Graphics 505,2073600,0,1,0,0,0,0
1201,516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,No OS,1149.0,2.4,8,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
676,252,Asus,Rog G701VIK-BA060T,Gaming,17.3,Windows 10,2999.0,3.6,16,256,0,0,0,Core i7,2.9,1,1,0,0,0,1,GeForce GTX 1080,2073600,0,1,0,0,0,0
1131,367,Asus,Zenbook UX410UA-GV027T,Notebook,14.0,Windows 10,945.0,2.0,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1220,1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1272.0,2.6,8,128,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 960<U+039C>,2073600,1,1,0,0,0,0
511,1314,HP,Stream 11-Y000na,Netbook,11.6,Windows 10,209.0,1.17,2,0,0,32,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
1050,1270,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Windows 10,569.0,2.4,6,128,0,0,0,Core i3,2.3,1,1,0,0,0,1,GeForce 920MX,2073600,0,1,0,0,0,0
574,16,Apple,MacBook Pro,Ultrabook,13.3,macOS,1518.55,1.37,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,Iris Plus Graphics 640,4096000,1,0,0,0,1,0
1108,1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,Windows 10,2299.0,4.3,16,128,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 980M,2073600,1,1,0,0,0,0
331,993,Asus,Rog GL753VE-DS74,Gaming,17.3,Windows 10,1749.0,2.99,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
380,768,Acer,Aspire 3,Notebook,15.6,Windows 10,599.0,2.1,4,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
94,835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Windows 10,1358.0,1.1,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
1091,831,Lenovo,Thinkpad X1,Ultrabook,14.0,Windows 10,2499.0,1.13,8,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
533,673,Toshiba,Satellite Pro,Notebook,15.6,Windows 10,498.0,2.1,4,128,0,0,0,Core i3,2.1,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
1093,47,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,No OS,369.0,2.2,4,128,0,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
31,88,HP,Pavilion 15-CK000nv,Ultrabook,15.6,Windows 10,699.0,1.83,8,256,0,0,0,Core i7,1.8,1,1,0,0,0,1,GeForce GTX 940MX,2073600,1,1,0,0,0,0
522,96,Asus,Zenbook UX430UA,Ultrabook,14.0,Windows 10,1049.0,1.25,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
470,788,Asus,Vivobook Max,Notebook,15.6,Windows 10,581.9,2.0,8,128,0,0,0,Pentium Dual Core N4200,1.1,2,1,0,0,1,0,HD Graphics 505,2073600,0,0,0,0,0,0
950,240,Dell,Inspiron 5567,Notebook,15.6,Linux,899.0,2.36,16,256,0,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R7 M445,2073600,0,1,0,0,0,0
1165,967,Asus,Chromebook Flip,2 in 1 Convertible,12.5,Chrome OS,1159.0,1.2,8,0,0,64,0,Core M M7-6Y75,1.2,1,1,0,0,1,0,HD Graphics 515,2073600,0,1,0,0,0,0
1170,1151,HP,ZBook 17,Workstation,17.3,Windows 7,3949.4,3.0,8,256,0,0,0,Core i7,2.6,1,1,0,0,0,1,Quadro M3000M,2073600,1,1,0,0,0,0
735,458,Dell,Precision 3520,Workstation,15.6,Windows 10,1975.0,2.17,16,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,Quadro M620,2073600,1,1,0,0,0,0
523,112,Lenovo,Thinkpad T470,Notebook,14.0,Windows 10,1480.0,1.58,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
681,1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,No OS,599.0,2.32,8,0,1000,0,0,Core i5,2.3,1,1,0,1,0,0,Radeon R5 M330,2073600,0,1,0,0,0,0
694,754,Samsung,Notebook 9,Ultrabook,13.3,Windows 10,1649.0,0.81,16,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
728,15,Apple,"MacBook 12""",Ultrabook,12.0,macOS,1262.4,0.92,8,256,0,0,0,Core M m3,1.2,1,1,0,0,1,0,HD Graphics 615,3317760,1,0,0,0,1,0
932,30,HP,ProBook 470,Notebook,17.3,Windows 10,896.0,2.5,8,0,1000,0,0,Core i5,1.6,1,1,0,0,0,1,GeForce 930MX,2073600,0,1,0,0,0,0
873,340,Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,15.6,Windows 10,999.0,2.5,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
144,199,HP,ProBook 470,Notebook,17.3,Windows 10,914.0,2.5,8,0,1000,0,0,Core i5,1.6,1,1,0,0,0,1,GeForce 930MX,2073600,1,1,0,0,0,0
378,614,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Windows 10,564.0,2.4,6,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
982,251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,Windows 10,559.0,2.04,8,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,1,0,0,0
341,533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Windows 10,799.0,2.2,4,0,1000,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 920MX,2073600,0,1,0,0,0,0
311,276,Asus,Rog Strix,Gaming,17.3,Windows 10,1549.0,3.2,16,256,1000,0,0,Ryzen,3.0,1,0,1,1,0,0,Radeon RX 580,2073600,0,1,0,0,0,0
953,852,HP,ProBook 470,Notebook,17.3,Windows 10,910.0,2.63,8,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 930MX,1440000,0,0,0,0,0,0
232,671,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,Windows 10,539.0,2.04,6,0,1000,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon R5 M430,2073600,0,0,0,0,0,0
983,1006,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,No OS,270.62,1.9,4,128,0,0,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,0,0,0,0
165,1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,Windows 10,659.0,3.0,8,0,1000,0,0,Core i5,2.3,1,1,0,1,0,0,Radeon R5 M330,1440000,0,0,0,0,0,0
538,711,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,Windows 10,621.45,2.1,4,0,2000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1096,201,HP,ProBook 430,Notebook,13.3,Windows 10,959.0,1.49,8,512,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
449,271,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Windows 10,1499.0,1.1,8,1024,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,1,0,0,0
1290,297,HP,17-BS037cl (i3-6006U/8GB/1TB/W10),Notebook,17.3,Windows 10,489.0,2.54,8,0,1000,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1440000,0,0,0,0,0,0
665,139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,No OS,252.36,1.9,4,0,1000,0,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,0,0,0,0
693,182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,Windows 10,813.0,1.9,8,128,1000,0,0,Core i5,2.5,1,1,0,1,0,0,R17M-M1-70,2073600,0,1,0,0,0,0
270,695,Dell,Inspiron 3567,Notebook,15.6,Windows 10,545.67,2.2,4,0,1000,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon R5 M430,1049088,0,0,0,0,0,0
519,451,HP,Omen 15-AX205na,Gaming,15.6,Windows 10,1099.0,2.2,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,1,1,0,0,0,0
710,975,Lenovo,ThinkPad X270,Ultrabook,12.5,Windows 10,1760.0,1.36,8,256,0,0,0,Core i5,2.6,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
236,84,HP,ProBook 440,Notebook,14.0,Windows 10,860.0,1.63,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1194,277,Dell,Inspiron 3576,Notebook,15.6,Linux,735.07,2.14,8,256,0,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon 520,2073600,0,1,0,0,0,0
1075,1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,Windows 10,210.8,1.45,2,0,0,32,0,Atom X5-Z8350,1.44,1,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
498,1144,HP,Omen -,Gaming,17.3,Windows 10,1129.0,3.35,8,128,1000,0,0,Core i5,2.3,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
135,513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,Windows 10,1224.0,2.0,8,256,1000,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1241,307,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,Windows 10,649.0,2.8,6,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 940M,1440000,0,0,0,0,0,0
67,945,HP,EliteBook 820,Ultrabook,12.5,Windows 10,1579.0,1.26,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
964,562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,Linux,224.0,2.0,4,0,500,0,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,0,0,0,0
39,374,Dell,Inspiron 5567,Notebook,15.6,Windows 10,899.0,2.33,8,256,0,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R7 M445,2073600,0,1,0,0,0,0
703,158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,Windows 10,619.0,1.91,6,256,0,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 520,2073600,0,1,0,0,0,0
568,960,Dell,Latitude 7280,Ultrabook,12.5,Windows 10,1472.2,1.36,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics,2073600,0,1,1,0,0,0
563,730,Lenovo,ThinkPad T470s,Ultrabook,14.0,Windows 10,1499.0,1.32,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
591,802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Windows 10,959.0,2.08,8,256,0,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R7 M460,2073600,0,1,1,0,0,0
921,250,Dell,Inspiron 5570,Notebook,15.6,Windows 10,985.0,2.2,8,128,2000,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
481,71,Asus,FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,Gaming,17.3,Linux,949.0,3.0,12,0,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
1140,663,Toshiba,Tecra A50-D-11M,Notebook,15.6,Windows 10,1064.0,2.0,8,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
249,483,Dell,Precision M5520,Workstation,15.6,Windows 10,2408.0,1.78,8,256,0,0,0,Core i7,2.8,1,1,0,0,0,1,Quadro M1200,2073600,0,1,0,0,0,0
510,135,Acer,Swift 3,Ultrabook,14.0,Windows 10,884.0,1.6,8,256,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,0,0,0,0
455,1250,Dell,Inspiron 3567,Notebook,15.6,Windows 10,469.01,2.3,8,0,1000,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,1,0,0,0
767,977,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,Windows 10,1790.0,1.1,8,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
225,1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,Windows 10,429.0,2.1,4,128,0,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
963,773,Dell,Latitude 3380,Notebook,13.3,Windows 10,849.0,1.65,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
208,1288,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,Windows 10,638.0,1.8,4,128,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,1,0,0,0
150,58,Asus,VivoBook Max,Notebook,15.6,Windows 10,586.19,2.0,4,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
850,530,HP,ProBook 440,Notebook,15.6,Windows 10,689.0,1.63,4,128,0,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
196,680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,Windows 10,1034.0,1.3,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,1,0,0,0
1031,981,HP,ProBook 450,Notebook,15.6,Windows 10,685.0,2.04,4,0,500,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
597,1179,MSI,GS40 Phantom,Gaming,14.0,Windows 10,1769.0,1.7,16,256,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 970M,2073600,0,1,0,0,0,0
105,978,HP,ProBook 450,Notebook,15.6,Windows 10,846.5,2.04,8,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 930MX,1049088,0,0,0,0,0,0
646,415,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Windows 10,409.0,2.2,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
843,887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,Linux,398.99,2.0,4,0,1000,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,1,0,HD Graphics 505,1049088,0,0,0,0,0,0
303,380,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Windows 10,869.01,1.62,8,256,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,1,0,0,0
1,1085,Dell,Latitude 3570,Notebook,15.6,Windows 10,481.98,2.06,4,0,500,0,0,Core i3,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
815,1294,Dell,Inspiron 3567,Notebook,15.6,Windows 10,459.0,2.3,6,0,1000,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
444,421,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Windows 10,928.0,1.27,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,1,0,0,0
1149,505,Lenovo,ThinkPad 13,Notebook,13.3,Windows 10,949.0,1.4,8,256,0,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
678,262,HP,Envy 17-U275cl,Notebook,17.3,Windows 10,1059.0,2.9,16,0,1000,0,0,Core i7,1.8,1,1,0,0,0,1,GeForce MX150,2073600,1,1,0,0,0,0
271,1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,Windows 10,1099.0,2.5,16,0,0,0,1000,Core i7,2.5,1,1,0,1,0,0,Radeon R7 M360,2073600,0,1,0,0,0,0
607,746,MSI,GS63VR 7RF,Gaming,15.6,Windows 10,2094.48,1.8,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
731,190,Dell,XPS 15,Notebook,15.6,Windows 10,2397.0,2.06,16,512,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,8294400,0,1,1,1,0,0
642,296,Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,17.3,Windows 10,1187.0,3.0,8,0,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
121,95,Dell,Inspiron 7577,Gaming,15.6,Windows 10,1195.0,2.65,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
499,140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,Windows 10,938.0,3.0,8,128,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
997,1301,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Windows 10,720.32,2.2,4,0,500,0,0,Core i7,2.5,1,1,0,0,0,1,GeForce 920M,1049088,0,0,0,0,0,0
1270,708,Dell,Inspiron 5577,Gaming,15.6,Windows 10,819.0,2.56,8,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
1301,674,Dell,Latitude 3580,Notebook,15.6,Windows 10,955.0,2.06,8,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
344,1183,Dell,Inspiron 7567,Gaming,15.6,Windows 10,1498.0,2.62,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,8294400,0,1,0,1,0,0
748,647,Dell,XPS 15,Notebook,15.6,Windows 10,2399.0,2.06,16,1000,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,8294400,0,1,1,1,0,0
786,466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,Windows 10,639.9,2.5,8,256,0,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1440000,0,0,0,0,0,0
163,1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,819.0,2.4,8,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,1,1,0,0,0,0
187,469,Asus,Pro P2540UA-AB51,Notebook,15.6,Windows 10,749.0,2.37,8,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
550,1275,Dell,Vostro 3568,Notebook,15.6,Windows 10,490.0,2.29,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
696,147,HP,255 G6,Notebook,15.6,Windows 10,369.0,1.86,4,256,0,0,0,A6-Series,2.5,1,0,1,1,0,0,Radeon R4 Graphics,1049088,0,0,0,0,0,0
1294,1210,HP,250 G6,Notebook,15.6,Windows 10,485.0,1.86,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
1113,67,Asus,ZenBook Pro,Ultrabook,15.6,Windows 10,1983.0,1.8,16,512,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
1186,856,HP,Chromebook X360,2 in 1 Convertible,11.6,Chrome OS,615.0,1.4,4,0,0,32,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,1,0,0,0
174,722,Dell,Latitude 5580,Notebook,15.6,Windows 10,1426.66,1.93,16,512,0,0,0,Core i5,2.6,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1195,1160,HP,Spectre Pro,2 in 1 Convertible,13.3,Windows 10,1629.0,1.48,8,256,0,0,0,Core i5,2.4,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,1,0,0,0
576,747,Acer,Aspire ES1-572,Notebook,15.6,Windows 10,410.8,2.4,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
57,544,HP,250 G6,Notebook,15.6,Windows 10,398.99,1.86,4,256,0,0,0,Pentium Quad Core N3710,1.6,4,1,0,0,1,0,HD Graphics 405,2073600,0,1,0,0,0,0
569,1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,Windows 10,1210.0,1.5,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
10,849,Asus,Rog GL702VM-GC017T,Gaming,17.3,Windows 10,1799.0,2.73,16,512,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
1038,281,Dell,Inspiron 5770,Notebook,17.3,Linux,1099.0,2.8,8,128,1000,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
699,510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,Windows 10,299.0,2.1,4,0,500,0,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,0,0,0,0
458,1019,HP,EliteBook 840,Notebook,14.0,Windows 10,1099.99,1.48,4,256,0,0,0,Core i5,2.4,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
244,336,MSI,GL72M 7REX,Gaming,17.3,Windows 10,1199.0,2.7,8,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
738,1300,HP,Stream 11-Y000na,Netbook,11.6,Windows 10,209.0,1.17,2,0,0,32,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
37,1280,Dell,Inspiron 3567,Notebook,15.6,Windows 10,459.0,2.3,6,0,1000,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
732,992,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,15.6,Windows 10,579.0,2.04,6,0,1000,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
1173,144,Lenovo,ThinkPad E480,Notebook,14.0,Windows 10,1116.02,1.75,8,256,0,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon RX 550,2073600,1,1,0,0,0,0
113,727,HP,ProBook 470,Notebook,17.3,Windows 10,1200.0,2.63,8,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 930MX,2073600,0,1,0,0,0,0
1146,433,Dell,Inspiron 5570,Notebook,15.6,Windows 10,1142.4,2.02,8,256,2000,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
1100,1110,Acer,Aspire F5-573G,Notebook,15.6,Windows 10,799.0,2.4,8,256,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 950M,2073600,0,1,0,0,0,0
407,470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,No OS,799.0,1.5,8,512,0,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R7 M460,2073600,1,1,0,0,0,0
1256,1065,HP,Noteb Pav,Notebook,15.6,Windows 10,979.0,1.91,8,0,1000,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 940MX,2073600,1,1,0,0,0,0
269,1255,Dell,Vostro 3559,Notebook,15.6,Windows 7,737.0,2.24,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
